bird,view,seconds,x,y,z,visible,state
maya,arrival,7.750,-2.100,0.001,5.200,True,idle|wait=5.18|panic=0.00|target=1|speed=0.00|near=False|yaw=0.1|peeing=False|peeCooldown=173.0|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,7.867,-2.100,0.001,5.200,True,idle|wait=5.05|panic=0.00|target=1|speed=0.00|near=False|yaw=0.1|peeing=False|peeCooldown=173.0|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,7.978,-2.100,0.001,5.200,True,idle|wait=4.94|panic=0.00|target=1|speed=0.00|near=False|yaw=0.1|peeing=False|peeCooldown=173.0|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
kalapati,before,0.000,4.000,0.001,-4.000,True,idle|wait=29.98|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=2|landings=0
kalapati,before,0.124,4.000,0.001,-4.000,True,idle|wait=29.82|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=2|landings=0
kalapati,before,0.236,4.000,0.001,-4.000,True,idle|wait=29.71|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=2|landings=0
kalapati,before,0.354,4.000,0.001,-4.000,True,idle|wait=29.60|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=2|landings=0
kalapati,before,0.467,4.000,0.001,-4.000,True,idle|wait=29.48|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=2|landings=0
kalapati,before,0.581,4.000,0.001,-4.000,True,idle|wait=29.36|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=2|landings=0
kalapati,before,0.690,4.000,0.001,-4.000,True,idle|wait=29.25|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=2|landings=0
kalapati,before,0.802,4.000,0.001,-4.000,True,idle|wait=29.15|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=2|landings=0
kalapati,before,0.913,4.000,0.001,-4.000,True,idle|wait=29.03|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=2|landings=0
kalapati,before,1.021,4.000,0.001,-4.000,True,peck|wait=28.92|panic=0.00|target=1|speed=0.00|near=True|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=2|landings=0
kalapati,before,1.130,4.000,0.158,-3.791,True,fly|wait=28.88|panic=0.00|target=1|speed=0.00|near=True|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=3|landings=0
kalapati,before,1.244,4.000,0.440,-3.415,True,fly|wait=28.88|panic=0.00|target=1|speed=0.00|near=True|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=3|landings=0
kalapati,before,1.356,4.000,0.719,-3.042,True,fly|wait=28.88|panic=0.00|target=1|speed=0.00|near=True|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=3|landings=0
kalapati,before,1.469,4.000,1.011,-2.653,True,fly|wait=28.88|panic=0.00|target=1|speed=0.00|near=True|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=3|landings=0
kalapati,before,1.578,4.000,1.287,-2.285,True,fly|wait=28.88|panic=0.00|target=1|speed=0.00|near=True|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=3|landings=0
kalapati,before,1.692,4.000,1.566,-1.914,True,fly|wait=28.88|panic=0.00|target=1|speed=0.00|near=True|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=3|landings=0
kalapati,before,1.807,4.000,1.857,-1.526,True,fly|wait=28.88|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=3|landings=0
kalapati,before,1.922,4.000,2.144,-1.142,True,fly|wait=28.88|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=3|landings=0
kalapati,before,2.036,4.000,2.442,-0.746,True,fly|wait=28.88|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=3|landings=0
kalapati,before,2.151,4.000,2.721,-0.373,True,fly|wait=28.88|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=3|landings=0
kalapati,before,2.262,4.000,3.001,0.000,False,fly|wait=19.52|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,2.368,4.000,3.001,0.000,False,fly|wait=19.42|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,2.479,4.000,3.001,0.000,False,fly|wait=19.31|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,2.591,4.000,3.001,0.000,False,fly|wait=19.19|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,2.697,4.000,3.001,0.000,False,fly|wait=19.09|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,2.813,4.000,3.001,0.000,False,fly|wait=18.98|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,2.926,4.000,3.001,0.000,False,fly|wait=18.86|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,3.043,4.000,3.001,0.000,False,fly|wait=18.74|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,3.152,4.000,3.001,0.000,False,fly|wait=18.64|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,3.257,4.000,3.001,0.000,False,fly|wait=18.53|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,3.361,4.000,3.001,0.000,False,fly|wait=18.42|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,3.476,4.000,3.001,0.000,False,fly|wait=18.31|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,3.582,4.000,3.001,0.000,False,fly|wait=18.20|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,3.686,4.000,3.001,0.000,False,fly|wait=18.10|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,3.798,4.000,3.001,0.000,False,fly|wait=17.99|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,3.907,4.000,3.001,0.000,False,fly|wait=17.88|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,4.014,4.000,3.001,0.000,False,fly|wait=17.77|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,4.121,4.000,3.001,0.000,False,fly|wait=17.66|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,4.238,4.000,3.001,0.000,False,fly|wait=17.55|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,4.344,4.000,3.001,0.000,False,fly|wait=17.44|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,4.453,4.000,3.001,0.000,False,fly|wait=17.33|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,4.559,4.000,3.001,0.000,False,fly|wait=17.22|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,4.665,4.000,3.001,0.000,False,fly|wait=17.12|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,4.776,4.000,3.001,0.000,False,fly|wait=17.01|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,4.883,4.000,3.001,0.000,False,fly|wait=16.90|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,4.991,4.000,3.001,0.000,False,fly|wait=16.79|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,5.101,4.000,3.001,0.000,False,fly|wait=16.68|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,5.206,4.000,3.001,0.000,False,fly|wait=16.58|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,5.314,4.000,3.001,0.000,False,fly|wait=16.47|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,5.421,4.000,3.001,0.000,False,fly|wait=16.37|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,5.531,4.000,3.001,0.000,False,fly|wait=16.25|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,5.641,4.000,3.001,0.000,False,fly|wait=16.15|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,5.747,4.000,3.001,0.000,False,fly|wait=16.03|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,5.856,4.000,3.001,0.000,False,fly|wait=15.93|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,before,5.964,4.000,3.001,0.000,False,fly|wait=15.82|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=-1|birdPhase=0|landings=0
kalapati,after,0.000,4.000,0.001,-4.000,True,idle|wait=29.98|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=2|landings=0
kalapati,after,0.111,4.000,0.001,-4.000,True,idle|wait=29.84|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=2|landings=0
kalapati,after,0.219,4.000,0.001,-4.000,True,idle|wait=29.73|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=2|landings=0
kalapati,after,0.327,4.000,0.001,-4.000,True,idle|wait=29.63|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=2|landings=0
kalapati,after,0.430,4.000,0.001,-4.000,True,idle|wait=29.52|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=2|landings=0
kalapati,after,0.537,4.000,0.001,-4.000,True,idle|wait=29.42|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=2|landings=0
kalapati,after,0.642,4.000,0.001,-4.000,True,idle|wait=29.31|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=2|landings=0
kalapati,after,0.749,4.000,0.001,-4.000,True,idle|wait=29.20|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=2|landings=0
kalapati,after,0.857,4.000,0.001,-4.000,True,idle|wait=29.10|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=2|landings=0
kalapati,after,0.961,4.000,0.001,-4.000,True,peck|wait=28.99|panic=0.00|target=1|speed=0.00|near=False|yaw=0.0|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=2|landings=0
kalapati,after,1.069,3.996,0.009,-3.978,True,fly|wait=28.89|panic=0.00|target=1|speed=4.07|near=True|yaw=359.4|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,1.181,3.925,0.161,-3.527,True,fly|wait=28.89|panic=0.00|target=1|speed=4.18|near=True|yaw=353.5|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,1.285,3.863,0.297,-3.108,True,fly|wait=28.89|panic=0.00|target=1|speed=4.27|near=True|yaw=352.3|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,1.392,3.805,0.427,-2.689,True,fly|wait=28.89|panic=0.00|target=1|speed=4.37|near=True|yaw=352.2|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,1.500,3.744,0.562,-2.237,True,fly|wait=28.89|panic=0.00|target=1|speed=4.46|near=True|yaw=352.4|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,1.610,3.685,0.699,-1.765,True,fly|wait=28.89|panic=0.00|target=1|speed=4.55|near=True|yaw=352.8|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,1.717,3.627,0.834,-1.281,True,fly|wait=28.89|panic=0.00|target=1|speed=4.64|near=False|yaw=353.2|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,1.826,3.573,0.963,-0.802,True,fly|wait=28.89|panic=0.00|target=1|speed=4.73|near=False|yaw=353.5|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,1.933,3.520,1.091,-0.313,True,fly|wait=28.89|panic=0.00|target=1|speed=4.81|near=False|yaw=353.8|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,2.041,3.466,1.223,0.212,True,fly|wait=28.89|panic=0.00|target=1|speed=4.89|near=False|yaw=354.1|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,2.145,3.418,1.345,0.712,True,fly|wait=28.89|panic=0.00|target=1|speed=4.97|near=False|yaw=354.4|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,2.251,3.371,1.464,1.211,True,fly|wait=28.89|panic=0.00|target=1|speed=5.03|near=False|yaw=354.7|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,2.355,3.325,1.585,1.736,True,fly|wait=28.89|panic=0.00|target=1|speed=5.10|near=False|yaw=354.9|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,2.460,3.280,1.702,2.262,True,fly|wait=28.89|panic=0.00|target=1|speed=5.17|near=False|yaw=355.1|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,2.564,3.238,1.817,2.789,True,fly|wait=28.89|panic=0.00|target=1|speed=5.23|near=False|yaw=355.4|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,2.669,3.197,1.930,3.324,True,fly|wait=28.89|panic=0.00|target=1|speed=5.29|near=False|yaw=355.6|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,2.776,3.157,2.043,3.870,True,fly|wait=28.89|panic=0.00|target=1|speed=5.34|near=False|yaw=355.8|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,2.887,3.116,2.158,4.443,True,fly|wait=28.89|panic=0.00|target=1|speed=5.39|near=False|yaw=356.0|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,2.999,3.076,2.277,5.054,True,fly|wait=28.89|panic=0.00|target=1|speed=5.45|near=False|yaw=356.2|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,3.103,3.040,2.385,5.618,True,fly|wait=28.89|panic=0.00|target=1|speed=5.49|near=False|yaw=356.3|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,3.207,3.005,2.489,6.181,True,fly|wait=28.89|panic=0.00|target=1|speed=5.53|near=False|yaw=356.5|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,3.313,2.972,2.592,6.751,True,fly|wait=28.89|panic=0.00|target=1|speed=5.57|near=False|yaw=356.6|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,3.417,2.940,2.696,7.336,True,fly|wait=28.89|panic=0.00|target=1|speed=5.60|near=False|yaw=356.8|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,3.521,2.909,2.794,7.907,True,fly|wait=28.89|panic=0.00|target=1|speed=5.63|near=False|yaw=356.9|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,3.637,2.878,2.897,8.517,True,fly|wait=28.89|panic=0.00|target=1|speed=5.66|near=False|yaw=357.1|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,3.747,2.847,3.003,9.162,True,fly|wait=28.89|panic=0.00|target=1|speed=5.69|near=False|yaw=357.2|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,3.851,2.820,3.100,9.764,True,fly|wait=28.89|panic=0.00|target=1|speed=5.71|near=False|yaw=357.4|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,3.964,2.793,3.196,10.373,True,fly|wait=28.89|panic=0.00|target=1|speed=5.73|near=False|yaw=357.5|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,4.071,2.767,3.290,10.992,True,fly|wait=28.89|panic=0.00|target=1|speed=5.74|near=False|yaw=357.6|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,4.176,2.743,3.380,11.592,True,fly|wait=28.89|panic=0.00|target=1|speed=5.75|near=False|yaw=357.7|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,4.284,2.720,3.470,12.205,True,fly|wait=28.89|panic=0.00|target=1|speed=5.76|near=False|yaw=357.8|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,4.390,2.698,3.555,12.799,True,fly|wait=28.89|panic=0.00|target=1|speed=5.76|near=False|yaw=357.9|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,4.497,2.677,3.639,13.400,True,fly|wait=28.89|panic=0.00|target=1|speed=5.76|near=False|yaw=358.0|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,4.616,2.656,3.730,14.065,True,fly|wait=28.89|panic=0.00|target=1|speed=5.76|near=False|yaw=358.1|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,4.729,2.635,3.820,14.741,True,fly|wait=28.89|panic=0.00|target=1|speed=5.75|near=False|yaw=358.2|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
kalapati,after,4.841,2.616,3.901,15.364,True,fly|wait=28.89|panic=0.00|target=1|speed=5.73|near=False|yaw=358.3|peeing=False|peeCooldown=168.2|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
