mode,stage,time,x,y,z,vy,eye_y,swimming,grounded,holding,clip
Classic,directional-motion,7.8194,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,7.8205,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,7.8218,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,7.8225,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,7.8231,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,7.8238,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,7.8249,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,7.8761,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,7.9215,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,7.9245,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,7.9259,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,7.9271,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,7.9284,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,7.9720,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,7.9739,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,7.9752,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,7.9771,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,7.9783,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,7.9792,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.0219,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.0237,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.0253,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.0266,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.0276,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.0285,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.0292,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.0821,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.1255,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.1277,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.1291,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.1307,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.1317,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.1325,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.1334,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.1863,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.2297,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.2318,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.2328,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.2337,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.2346,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.2380,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.2816,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.2836,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.2846,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.2860,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.2875,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.2887,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.3312,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.3333,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.3347,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.3361,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.3370,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.3377,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.3386,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.3415,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.3917,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.4341,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.4357,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.4371,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.4384,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.4394,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.4402,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.4413,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.4422,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.4447,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.4940,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.5420,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.5440,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.5449,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.5460,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.5892,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.5914,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.5926,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.5935,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.5947,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.5958,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.5968,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.6512,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.6947,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.6967,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.6983,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.6996,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.7006,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.7019,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.7032,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.7615,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.8054,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.8080,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.8096,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.8106,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.8112,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.8121,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.8132,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.8644,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.9106,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.9136,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.9153,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.9589,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.9611,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.9627,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.9642,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,8.9658,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.0092,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.0111,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.0125,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.0140,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.0155,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.0166,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.0593,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.0616,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.0637,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.0648,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.0657,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.0668,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.1111,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.1129,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.1140,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.1153,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.1167,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.1178,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.1606,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.1633,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.1648,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.1663,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.1675,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.1683,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.2110,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.2133,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.2150,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.2161,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.2170,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.2178,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
Classic,directional-motion,9.2189,-11.7620,-0.8600,3.7337,0.0000,0.3900,True,False,True,True
HeroStrike,directional-motion,10.3560,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,10.4345,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,10.4944,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,10.5547,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,10.6097,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,10.6633,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,10.7171,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,10.7723,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,10.8269,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,10.8790,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,10.9321,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,10.9854,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.0271,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.0292,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.0304,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.0319,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.0329,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.0339,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.0350,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.0359,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.0380,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.0821,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.0842,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.0853,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.0866,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.0882,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.1281,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.1307,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.1318,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.1330,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.1342,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.1353,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.1363,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.1374,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.1392,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.1840,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.1858,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.1868,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.1878,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.1893,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.2282,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.2303,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.2316,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.2328,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.2339,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.2348,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.2356,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.2365,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.2388,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.2401,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.2844,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.2872,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.2884,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.2892,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.2899,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.2906,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.2915,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.3362,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.3379,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.3388,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.3398,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.3409,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.3423,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.3805,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.3825,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.3839,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.3850,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.3858,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.3865,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.3871,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.3877,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.3902,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.3912,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.3920,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.3927,-13.2000,-0.8600,3.0000,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.4336,-13.2000,-0.8600,3.0616,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.4355,-13.2000,-0.8600,3.0616,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.4365,-13.2000,-0.8600,3.0616,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.4378,-13.2000,-0.8600,3.0616,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.4390,-13.2000,-0.8600,3.0616,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.4398,-13.2000,-0.8600,3.0616,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.4405,-13.2000,-0.8600,3.0924,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.4415,-13.2000,-0.8600,3.0924,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.4436,-13.2000,-0.8600,3.0924,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.4903,-13.2000,-0.8600,3.1541,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.4931,-13.2000,-0.8600,3.1541,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.4941,-13.2000,-0.8600,3.1541,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.5336,-13.2000,-0.8600,3.2157,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.5366,-13.2000,-0.8600,3.2157,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.5379,-13.2000,-0.8600,3.2157,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.5390,-13.2000,-0.8600,3.2157,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.5399,-13.2000,-0.8600,3.2157,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.5410,-13.2000,-0.8600,3.2465,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.5424,-13.2000,-0.8600,3.2465,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.5432,-13.2000,-0.8600,3.2465,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.5450,-13.2000,-0.8600,3.2465,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.5877,-13.2000,-0.8600,3.3082,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.5903,-13.2000,-0.8600,3.3082,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.5917,-13.2000,-0.8600,3.3082,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.5926,-13.2000,-0.8600,3.3082,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.5934,-13.2000,-0.8600,3.3082,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.5941,-13.2000,-0.8600,3.3082,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.5953,-13.2000,-0.8600,3.3082,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.6409,-13.2000,-0.8600,3.4006,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.6431,-13.2000,-0.8600,3.4006,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.6445,-13.2000,-0.8600,3.4006,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.6454,-13.2000,-0.8600,3.4006,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.6839,-13.2000,-0.8600,3.4622,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.6861,-13.2000,-0.8600,3.4622,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.6875,-13.2000,-0.8600,3.4622,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.6885,-13.2000,-0.8600,3.4622,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.6893,-13.2000,-0.8600,3.4622,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.6900,-13.2000,-0.8600,3.4622,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.6907,-13.2000,-0.8600,3.4622,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.6919,-13.2000,-0.8600,3.4622,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.6939,-13.2000,-0.8600,3.4622,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.6950,-13.2000,-0.8600,3.4622,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.6959,-13.2000,-0.8600,3.4622,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.7403,-13.2000,-0.8600,3.5547,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.7428,-13.2000,-0.8600,3.5547,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.7438,-13.2000,-0.8600,3.5547,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.7445,-13.2000,-0.8600,3.5547,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.7452,-13.2000,-0.8600,3.5547,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.7461,-13.2000,-0.8600,3.5547,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.7851,-13.2000,-0.8600,3.6163,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.7869,-13.2000,-0.8600,3.6163,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.7881,-13.2000,-0.8600,3.6163,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.7894,-13.2000,-0.8600,3.6163,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.7906,-13.2000,-0.8600,3.6163,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.7919,-13.2000,-0.8600,3.6163,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.7927,-13.2000,-0.8600,3.6163,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.7934,-13.2000,-0.8600,3.6163,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.7953,-13.2000,-0.8600,3.6163,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.7965,-13.2000,-0.8600,3.6163,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.8385,-13.2000,-0.8600,3.6779,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.8405,-13.2000,-0.8600,3.7088,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.8418,-13.2000,-0.8600,3.7088,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.8427,-13.2000,-0.8600,3.7088,0.0000,0.3900,True,False,False,True
